order_line_id,order_no,material_id,quantity,dest_position,dest_storage_id,update_user,update_time,scenario
12944,193,KH193B,1,,,,2026-01-26 08:17:48.119523,large_uni
10858,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
15755,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
10859,194,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_uni
17920,194,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
10860,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
15866,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
17922,194,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15868,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
4691,194,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,mid_uni
9893,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
9892,194,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_uni
10291,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
10292,194,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_uni
7441,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
10757,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
9891,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
10758,194,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_uni
17923,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
11294,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
11293,194,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_uni
11292,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
10293,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
12211,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
15753,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
10759,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
4690,194,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
15865,194,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
7440,194,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
12212,194,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_uni
12213,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
11203,194,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_uni
15754,194,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15752,194,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
7439,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
17921,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
7438,194,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
4692,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
11204,194,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
11202,194,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
15867,194,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
7667,195,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
10883,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
4720,195,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
15905,195,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
15906,195,TC10,10,,,,2026-01-26 08:17:48.119523,large_peak
4719,195,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
4718,195,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
12564,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
12565,195,TRFP051Y,3,,,,2026-01-26 08:17:48.119523,large_uni
4722,195,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
7664,195,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
4767,195,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
11042,195,TRFP051Y,3,,,,2026-01-26 08:17:48.119523,large_uni
4770,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
11041,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
4771,195,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
4769,195,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
4768,195,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
7665,195,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
10021,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
10863,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
10022,195,TRFP051Y,3,,,,2026-01-26 08:17:48.119523,large_uni
10864,195,TRFP051Y,3,,,,2026-01-26 08:17:48.119523,large_uni
16597,195,TC10,10,,,,2026-01-26 08:17:48.119523,large_peak
16596,195,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
10884,195,TRFP051Y,3,,,,2026-01-26 08:17:48.119523,large_uni
17399,195,TC10,10,,,,2026-01-26 08:17:48.119523,large_peak
17398,195,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
7666,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
11261,195,TRFP051Y,3,,,,2026-01-26 08:17:48.119523,large_uni
4721,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
7668,195,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
11260,195,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
11130,196,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
10400,196,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
10399,196,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
17232,196,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
17233,196,TRFP051MT,3,,,,2026-01-26 08:17:48.119523,large_peak
10377,196,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
10376,196,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
11050,196,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
11049,196,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
4762,196,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,mid_uni
4761,196,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
4760,196,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
12227,196,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
12228,196,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
11131,196,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
12322,197,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
17442,197,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
17364,197,GKM538BU,2,,,,2026-01-26 08:17:48.119523,large_peak
12713,197,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
12193,197,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
4837,197,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
4836,197,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
12194,197,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_uni
17365,197,KIHP1157,1,,,,2026-01-26 08:17:48.119523,large_peak
12714,197,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_uni
17444,197,KIHP1157,1,,,,2026-01-26 08:17:48.119523,large_peak
4834,197,FP0876W,1,,,,2026-01-26 08:17:48.119523,mid_uni
17363,197,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
4835,197,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
17443,197,GKM538BU,2,,,,2026-01-26 08:17:48.119523,large_peak
12323,197,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_uni
11930,197,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_uni
11929,197,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
4838,197,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
16943,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13989,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13988,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
3945,2,KY2022,1,,,,2026-01-26 08:17:48.119523,mid_uni
13172,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13987,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13986,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
16942,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
8,2,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,small_uni
13171,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13170,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
15133,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
6338,2,IAM2706,2,,,,2026-01-26 08:17:48.119523,mid_peak
13179,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15132,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15131,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
15130,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
13180,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13000,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13181,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13587,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
5642,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_peak
5643,2,IAM2706,2,,,,2026-01-26 08:17:48.119523,mid_peak
5644,2,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
13588,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
12999,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13589,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
10879,2,MP231,30,,,,2026-01-26 08:17:48.119523,large_uni
10878,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
7740,2,MP231,30,,,,2026-01-26 08:17:48.119523,large_uni
7739,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
16941,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
16940,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
6339,2,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
986,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_uni
987,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
710,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_uni
711,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
712,2,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,small_uni
13173,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
6337,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_peak
2368,2,J046,2,,,,2026-01-26 08:17:48.119523,small_peak
15835,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13178,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13943,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
14238,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13174,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
15836,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15837,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
12996,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
14239,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
1739,2,J046,2,,,,2026-01-26 08:17:48.119523,small_peak
14240,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
12998,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
12997,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
1738,2,TC14,2,,,,2026-01-26 08:17:48.119523,small_peak
7483,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_peak
13944,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
5159,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_peak
13945,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
9268,2,MP231,30,,,,2026-01-26 08:17:48.119523,large_uni
9267,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
5160,2,IAM2706,2,,,,2026-01-26 08:17:48.119523,mid_peak
5161,2,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
13946,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13177,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
13947,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
15421,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
15420,2,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15419,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
9,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_uni
988,2,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,small_uni
989,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_uni
15834,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
15418,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
16944,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
4616,2,KY2024,11,,,,2026-01-26 08:17:48.119523,mid_uni
3224,2,KY2022,1,,,,2026-01-26 08:17:48.119523,mid_uni
3225,2,KY2024,11,,,,2026-01-26 08:17:48.119523,mid_uni
4615,2,KY2022,1,,,,2026-01-26 08:17:48.119523,mid_uni
10454,2,MP231,30,,,,2026-01-26 08:17:48.119523,large_uni
7485,2,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
10453,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
7,2,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
12604,2,MP231,30,,,,2026-01-26 08:17:48.119523,large_uni
6,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_uni
14236,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
12603,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
15417,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
2613,2,KY2024,11,,,,2026-01-26 08:17:48.119523,mid_uni
7484,2,IAM2706,2,,,,2026-01-26 08:17:48.119523,mid_peak
11586,2,MP231,30,,,,2026-01-26 08:17:48.119523,large_uni
11585,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
1358,2,J046,2,,,,2026-01-26 08:17:48.119523,small_peak
2367,2,TC14,2,,,,2026-01-26 08:17:48.119523,small_peak
12741,2,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_uni
12742,2,MP231,30,,,,2026-01-26 08:17:48.119523,large_uni
713,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_uni
14237,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
3946,2,KY2024,11,,,,2026-01-26 08:17:48.119523,mid_uni
13990,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
15134,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
1357,2,TC14,2,,,,2026-01-26 08:17:48.119523,small_peak
15838,2,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13585,2,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
13586,2,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
2612,2,KY2022,1,,,,2026-01-26 08:17:48.119523,mid_uni
1424,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
5391,20,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
5390,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
5389,20,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5388,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5387,20,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
6314,20,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
6315,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
6316,20,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
661,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
704,20,CG1336,14,,,,2026-01-26 08:17:48.119523,small_uni
705,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
706,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
2672,20,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_uni
4172,20,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_uni
4173,20,MPP3456,6,,,,2026-01-26 08:17:48.119523,mid_uni
12033,20,KY2024,1,,,,2026-01-26 08:17:48.119523,large_uni
12032,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
12031,20,KY2024,10,,,,2026-01-26 08:17:48.119523,large_uni
3141,20,MPP3456,6,,,,2026-01-26 08:17:48.119523,mid_uni
3140,20,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_uni
1123,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
1122,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
1121,20,CG1336,14,,,,2026-01-26 08:17:48.119523,small_uni
2673,20,MPP3456,6,,,,2026-01-26 08:17:48.119523,mid_uni
65,20,CG1336,14,,,,2026-01-26 08:17:48.119523,small_uni
66,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
67,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
6312,20,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
5966,20,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
5965,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
5964,20,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5963,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5962,20,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
6500,20,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
16156,20,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_peak
16157,20,USBTYC02,1,,,,2026-01-26 08:17:48.119523,large_peak
6501,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
6502,20,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
6503,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
6504,20,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
16158,20,USBTYC03,2,,,,2026-01-26 08:17:48.119523,large_peak
12552,20,KY2024,10,,,,2026-01-26 08:17:48.119523,large_uni
12553,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
14124,20,USBTYC03,2,,,,2026-01-26 08:17:48.119523,large_peak
14123,20,USBTYC02,1,,,,2026-01-26 08:17:48.119523,large_peak
14122,20,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_peak
12554,20,KY2024,1,,,,2026-01-26 08:17:48.119523,large_uni
662,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
5886,20,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
5885,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
5884,20,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5883,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5882,20,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
10560,20,KY2024,10,,,,2026-01-26 08:17:48.119523,large_uni
10561,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
10562,20,KY2024,1,,,,2026-01-26 08:17:48.119523,large_uni
2096,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_peak
2097,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
2098,20,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,small_peak
660,20,CG1336,14,,,,2026-01-26 08:17:48.119523,small_uni
6313,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
16475,20,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_peak
16476,20,USBTYC02,1,,,,2026-01-26 08:17:48.119523,large_peak
16477,20,USBTYC03,2,,,,2026-01-26 08:17:48.119523,large_peak
10633,20,KY2024,10,,,,2026-01-26 08:17:48.119523,large_uni
10634,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
10635,20,KY2024,1,,,,2026-01-26 08:17:48.119523,large_uni
11582,20,KY2024,1,,,,2026-01-26 08:17:48.119523,large_uni
11581,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
11580,20,KY2024,10,,,,2026-01-26 08:17:48.119523,large_uni
1061,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
4580,20,MPP3456,6,,,,2026-01-26 08:17:48.119523,mid_uni
4579,20,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_uni
7799,20,KY2024,10,,,,2026-01-26 08:17:48.119523,large_uni
7800,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
647,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
646,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
645,20,CG1336,14,,,,2026-01-26 08:17:48.119523,small_uni
7801,20,KY2024,1,,,,2026-01-26 08:17:48.119523,large_uni
9787,20,KY2024,1,,,,2026-01-26 08:17:48.119523,large_uni
9786,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
9785,20,KY2024,10,,,,2026-01-26 08:17:48.119523,large_uni
5699,20,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
5698,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
5697,20,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5696,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5695,20,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
13056,20,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_peak
1060,20,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
13057,20,USBTYC02,1,,,,2026-01-26 08:17:48.119523,large_peak
13058,20,USBTYC03,2,,,,2026-01-26 08:17:48.119523,large_peak
1059,20,CG1336,14,,,,2026-01-26 08:17:48.119523,small_uni
16748,20,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_peak
16749,20,USBTYC02,1,,,,2026-01-26 08:17:48.119523,large_peak
16750,20,USBTYC03,2,,,,2026-01-26 08:17:48.119523,large_peak
2438,20,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,small_peak
2437,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
2436,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_peak
7122,20,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
7121,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
7120,20,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
7119,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
7118,20,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
10875,20,KY2024,10,,,,2026-01-26 08:17:48.119523,large_uni
10876,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
10877,20,KY2024,1,,,,2026-01-26 08:17:48.119523,large_uni
3254,20,MPP3456,6,,,,2026-01-26 08:17:48.119523,mid_uni
3253,20,DSS7691,1,,,,2026-01-26 08:17:48.119523,mid_uni
5215,20,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
5216,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5217,20,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5218,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
5219,20,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
14695,20,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_peak
14696,20,USBTYC02,1,,,,2026-01-26 08:17:48.119523,large_peak
14697,20,USBTYC03,2,,,,2026-01-26 08:17:48.119523,large_peak
14798,20,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_peak
14799,20,USBTYC02,1,,,,2026-01-26 08:17:48.119523,large_peak
14800,20,USBTYC03,2,,,,2026-01-26 08:17:48.119523,large_peak
1526,20,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,small_peak
1525,20,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
1524,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_peak
17354,20,USBTYC03,2,,,,2026-01-26 08:17:48.119523,large_peak
17353,20,USBTYC02,1,,,,2026-01-26 08:17:48.119523,large_peak
17352,20,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_peak
1423,20,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_peak
1425,20,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,small_peak
6279,21,KIHP1157,1,,,,2026-01-26 08:17:48.119523,mid_peak
17551,21,KH193Y,10,,,,2026-01-26 08:17:48.119523,large_peak
5662,21,WD117,1,,,,2026-01-26 08:17:48.119523,mid_peak
5663,21,GKM538BU,2,,,,2026-01-26 08:17:48.119523,mid_peak
5664,21,KIHP1157,1,,,,2026-01-26 08:17:48.119523,mid_peak
3585,21,GKM911G,15,,,,2026-01-26 08:17:48.119523,mid_uni
3584,21,GKM911B,35,,,,2026-01-26 08:17:48.119523,mid_uni
102,21,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_uni
7804,21,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
7803,21,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
3985,21,GKM911B,35,,,,2026-01-26 08:17:48.119523,mid_uni
3986,21,GKM911G,15,,,,2026-01-26 08:17:48.119523,mid_uni
7802,21,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
101,21,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
100,21,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,small_uni
99,21,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_uni
3808,21,GKM911G,15,,,,2026-01-26 08:17:48.119523,mid_uni
3807,21,GKM911B,35,,,,2026-01-26 08:17:48.119523,mid_uni
98,21,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_uni
16535,21,KH193Y,10,,,,2026-01-26 08:17:48.119523,large_peak
16534,21,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
3795,21,GKM911G,15,,,,2026-01-26 08:17:48.119523,mid_uni
12726,21,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
